SampleDate,Analyte,Result,Latitude,Longitude,Year
2012/2/29,"Turbidity, Total",5.1,35.7,-121.3,2012
2012/2/29,"Turbidity, Total",73.9,36.5,-121.9,2012
2012/2/29,"Turbidity, Total",0.6,36.3,-121.9,2012
2012/2/29,"Turbidity, Total",4.4,35.6,-121.1,2012
2012/2/29,"Turbidity, Total",4.6,35.6,-121.1,2012
2012/2/29,"Turbidity, Total",68.0,37.5,-122.5,2012
2012/2/29,"Turbidity, Total",0.53,35.3,-120.8,2012
2012/2/29,"Turbidity, Total",5.6,38.6,-121.5,2012
2012/2/29,"Turbidity, Total",18.0,38.7,-121.6,2012
2012/2/29,"Turbidity, Total",12.0,38.5,-121.5,2012
2012/2/29,"Turbidity, Total",2.7,38.6,-121.2,2012
2012/3/3,"Turbidity, Total",1.32,35.3,-120.9,2012
2012/3/3,"Turbidity, Total",0.67,35.4,-120.8,2012
2012/3/3,"Turbidity, Total",0.37,34.4,-119.3,2012
2012/3/3,"Turbidity, Total",1.16,34.4,-119.2,2012
2012/3/3,"Turbidity, Total",6.3,34.3,-119.3,2012
2012/3/3,"Turbidity, Total",0.14,34.5,-119.3,2012
2012/3/3,"Turbidity, Total",0.34,34.3,-119.3,2012
2012/3/3,"Turbidity, Total",0.16,34.3,-119.3,2012
2012/3/3,"Turbidity, Total",0.47,34.5,-119.3,2012
2012/3/3,"Turbidity, Total",0.2,34.5,-119.3,2012
2012/3/3,"Turbidity, Total",2.12,34.3,-119.3,2012
2012/3/3,"Turbidity, Total",0.67,34.3,-119.3,2012
2012/3/4,"Turbidity, Total",0.93,34.4,-119.8,2012
2012/3/4,"Turbidity, Total",3.86,34.4,-119.8,2012
2012/3/4,"Turbidity, Total",2.26,34.4,-119.9,2012
2012/3/4,"Turbidity, Total",0.46,34.5,-119.8,2012
2012/3/4,"Turbidity, Total",0.75,34.4,-119.9,2012
2012/3/4,"Turbidity, Total",0.53,34.5,-119.8,2012
2012/3/4,"Turbidity, Total",3.26,34.4,-119.8,2012
2012/3/4,"Turbidity, Total",3.23,34.4,-119.8,2012
2012/3/4,"Turbidity, Total",0.67,34.5,-119.8,2012
2012/3/4,"Turbidity, Total",0.32,34.5,-119.8,2012
2012/3/4,"Turbidity, Total",0.17,34.4,-119.9,2012
2012/3/4,"Turbidity, Total",1.27,34.4,-119.8,2012
2012/3/4,"Turbidity, Total",0.26,34.4,-119.8,2012
2012/3/5,"Turbidity, Total",2.3,39.3,-120.1,2012
2012/3/6,"Turbidity, Total",46.8,37.3,-120.9,2012
2012/3/6,"Turbidity, Total",31.6,37.4,-121.0,2012
2012/3/6,"Turbidity, Total",133.0,37.3,-120.9,2012
2012/3/6,"Turbidity, Total",61.9,37.3,-120.9,2012
2012/3/6,"Turbidity, Total",59.9,37.3,-120.9,2012
2012/3/6,"Turbidity, Total",2.49,35.3,-120.8,2012
2012/3/6,"Turbidity, Total",2.5,35.3,-120.8,2012
2012/3/6,"Turbidity, Total",3.8,36.2,-121.1,2012
2012/3/6,"Turbidity, Total",0.8,35.5,-120.6,2012
2012/3/6,"Turbidity, Total",0.8,35.8,-120.8,2012
2012/3/6,"Turbidity, Total",1.1,35.9,-120.8,2012
2012/3/6,"Turbidity, Total",37.7,37.3,-120.9,2012
2012/3/6,"Turbidity, Total",1.0,35.3,-120.8,2012
2012/3/6,"Turbidity, Total",0.93,35.4,-120.8,2012
2012/3/6,"Turbidity, Total",1.4,36.0,-120.9,2012
2012/3/6,"Turbidity, Total",0.6,36.3,-121.1,2012
2012/3/6,"Turbidity, Total",4.6,37.7,-120.9,2012
2012/3/6,"Turbidity, Total",6.6,37.5,-120.7,2012
2012/3/6,"Turbidity, Total",8.4,37.3,-120.8,2012
2012/3/6,"Turbidity, Total",6.8,37.4,-121.0,2012
2012/3/6,"Turbidity, Total",19.0,37.8,-120.8,2012
2012/3/6,"Turbidity, Total",4.9,37.5,-121.0,2012
2012/3/6,"Turbidity, Total",1.9,37.4,-120.7,2012
2012/3/6,"Turbidity, Total",14.0,37.2,-120.5,2012
2012/3/6,"Turbidity, Total",30.0,37.2,-120.6,2012
2012/3/7,"Turbidity, Total",0.37,35.3,-120.7,2012
2012/3/7,"Turbidity, Total",2.33,35.3,-120.8,2012
2012/3/7,"Turbidity, Total",5.03,35.3,-120.7,2012
2012/3/7,"Turbidity, Total",3.5,36.6,-121.7,2012
2012/3/7,"Turbidity, Total",0.5,36.3,-121.3,2012
2012/3/7,"Turbidity, Total",9.1,36.7,-121.8,2012
2012/3/7,"Turbidity, Total",2.0,36.3,-121.2,2012
2012/3/7,"Turbidity, Total",11.9,36.6,-121.7,2012
2012/3/7,"Turbidity, Total",249.2,36.6,-121.5,2012
2012/3/7,"Turbidity, Total",0.8,36.3,-121.3,2012
2012/3/9,"Turbidity, Total",0.13,34.4,-119.9,2012
2012/3/9,"Turbidity, Total",3.81,34.4,-119.9,2012
2012/3/9,"Turbidity, Total",0.57,34.4,-119.9,2012
2012/3/9,"Turbidity, Total",5.25,34.4,-119.9,2012
2012/3/9,"Turbidity, Total",2.93,34.4,-119.9,2012
2012/3/9,"Turbidity, Total",5.64,34.4,-119.9,2012
2012/3/9,"Turbidity, Total",1.66,34.4,-119.9,2012
2012/3/9,"Turbidity, Total",6.82,34.4,-119.8,2012
2012/3/9,"Turbidity, Total",2.45,34.4,-119.9,2012
2012/3/11,"Turbidity, Total",1.36,35.4,-120.8,2012
2012/3/11,"Turbidity, Total",25.6,35.3,-120.8,2012
2012/3/12,"Turbidity, Total",0.36,35.4,-120.7,2012
2012/3/12,"Turbidity, Total",10.0,33.4,-117.2,2012
2012/3/12,"Turbidity, Total",10.0,33.4,-117.2,2012
2012/3/12,"Turbidity, Total",2.0,33.4,-117.2,2012
2012/3/12,"Turbidity, Total",1.0,33.4,-117.1,2012
2012/3/12,"Turbidity, Total",5.0,33.4,-117.2,2012
2012/3/12,"Turbidity, Total",2.0,33.4,-117.2,2012
2012/3/12,"Turbidity, Total",0.3,35.3,-120.7,2012
2012/3/12,"Turbidity, Total",4.0,33.4,-117.2,2012
2012/3/13,"Turbidity, Total",0.49,36.5,-121.7,2012
2012/3/13,"Turbidity, Total",0.99,36.4,-121.7,2012
2012/3/13,"Turbidity, Total",0.48,36.5,-121.9,2012
2012/3/13,"Turbidity, Total",0.38,36.5,-121.8,2012
2012/3/13,"Turbidity, Total",57.5,37.3,-120.9,2012
2012/3/13,"Turbidity, Total",28.5,37.3,-120.9,2012
2012/3/13,"Turbidity, Total",51.4,37.3,-120.9,2012
2012/3/13,"Turbidity, Total",54.3,37.3,-120.9,2012
2012/3/13,"Turbidity, Total",56.6,37.3,-120.9,2012
2012/3/13,"Turbidity, Total",45.9,37.2,-120.9,2012
2012/3/13,"Turbidity, Total",54.3,37.5,-122.5,2012
2012/3/13,"Turbidity, Total",111.0,37.5,-122.5,2012
2012/3/13,"Turbidity, Total",1.02,35.4,-120.8,2012
2012/3/13,"Turbidity, Total",72.0,37.5,-122.5,2012
2012/3/13,"Turbidity, Total",93.6,37.5,-122.5,2012
2012/3/13,"Turbidity, Total",77.5,37.5,-122.5,2012
2012/3/13,"Turbidity, Total",60.3,37.4,-121.0,2012
2012/3/13,"Turbidity, Total",177.0,37.5,-122.5,2012
2012/3/13,"Turbidity, Total",0.74,35.3,-120.8,2012
2012/3/13,"Turbidity, Total",70.0,37.3,-121.0,2012
2012/3/13,"Turbidity, Total",60.0,37.1,-120.9,2012
2012/3/13,"Turbidity, Total",29.0,37.4,-120.0,2012
2012/3/13,"Turbidity, Total",5.1,37.3,-121.0,2012
2012/3/13,"Turbidity, Total",65.0,37.6,-121.8,2012
2012/3/13,"Turbidity, Total",130.0,37.6,-121.2,2012
2012/3/13,"Turbidity, Total",34.0,37.3,-120.9,2012
2012/3/13,"Turbidity, Total",50.0,37.3,-120.9,2012
2012/3/13,"Turbidity, Total",24.0,37.6,-121.2,2012
2012/3/13,"Turbidity, Total",8.9,37.4,-121.1,2012
2012/3/13,"Turbidity, Total",21.0,37.4,-121.0,2012
2012/3/13,"Turbidity, Total",27.0,37.3,-120.9,2012
2012/3/13,"Turbidity, Total",3.1,37.0,-120.5,2012
2012/3/13,"Turbidity, Total",11.0,39.3,-120.1,2012
2012/3/13,"Turbidity, Total",110.0,37.5,-121.1,2012
2012/3/13,"Turbidity, Total",50.0,37.0,-120.6,2012
2012/3/13,"Turbidity, Total",55.0,37.5,-121.1,2012
2012/3/13,"Turbidity, Total",32.0,37.2,-120.9,2012
2012/3/13,"Turbidity, Total",13.0,37.5,-121.1,2012
2012/3/14,"Turbidity, Total",45.0,38.8,-121.8,2012
2012/3/14,"Turbidity, Total",60.0,38.9,-121.4,2012
2012/3/14,"Turbidity, Total",34.0,38.3,-121.8,2012
2012/3/14,"Turbidity, Total",32.0,38.6,-121.7,2012
2012/3/14,"Turbidity, Total",25.0,38.2,-121.6,2012
2012/3/14,"Turbidity, Total",32.0,39.2,-122.9,2012
2012/3/14,"Turbidity, Total",15.0,41.0,-121.8,2012
2012/3/14,"Turbidity, Total",15.0,38.3,-121.7,2012
2012/3/14,"Turbidity, Total",2.1,38.3,-121.4,2012
2012/3/14,"Turbidity, Total",6.08,36.0,-119.0,2012
2012/3/14,"Turbidity, Total",5.5,39.3,-120.1,2012
2012/3/14,"Turbidity, Total",2.1,39.3,-120.1,2012
2012/3/14,"Turbidity, Total",2.75,39.3,-120.1,2012
2012/3/14,"Turbidity, Total",5.75,39.3,-120.1,2012
2012/3/14,"Turbidity, Total",35.0,38.8,-121.7,2012
2012/3/14,"Turbidity, Total",8.2,39.3,-120.1,2012
2012/3/14,"Turbidity, Total",2.5,39.3,-120.1,2012
2012/3/15,"Turbidity, Total",1.0,33.4,-117.2,2012
2012/3/15,"Turbidity, Total",3.0,33.4,-117.2,2012
2012/3/15,"Turbidity, Total",3.0,33.4,-117.2,2012
2012/3/15,"Turbidity, Total",3.0,33.4,-117.2,2012
2012/3/15,"Turbidity, Total",3.0,33.4,-117.2,2012
2012/3/15,"Turbidity, Total",14.0,40.4,-122.2,2012
2012/3/15,"Turbidity, Total",4.0,39.6,-122.2,2012
2012/3/15,"Turbidity, Total",50.0,39.2,-121.7,2012
2012/3/15,"Turbidity, Total",55.0,39.3,-121.6,2012
2012/3/15,"Turbidity, Total",8.8,39.8,-122.0,2012
2012/3/15,"Turbidity, Total",9.7,37.9,-121.2,2012
2012/3/15,"Turbidity, Total",6.5,38.1,-121.5,2012
2012/3/15,"Turbidity, Total",0.5,37.8,-121.3,2012
2012/3/15,"Turbidity, Total",1.9,38.2,-121.2,2012
2012/3/15,"Turbidity, Total",27.0,39.2,-122.2,2012
2012/3/15,"Turbidity, Total",28.0,37.9,-121.2,2012
2012/3/15,"Turbidity, Total",65.0,38.0,-121.5,2012
2012/3/16,"Turbidity, Total",6.8,39.3,-120.1,2012
2012/3/16,"Turbidity, Total",8.0,39.3,-120.1,2012
2012/3/16,"Turbidity, Total",26.0,39.3,-120.1,2012
2012/3/16,"Turbidity, Total",5.15,39.3,-120.1,2012
2012/3/16,"Turbidity, Total",8.05,39.3,-120.1,2012
2012/3/16,"Turbidity, Total",9.9,39.3,-120.1,2012
2012/3/16,"Turbidity, Total",15.4,39.3,-120.1,2012
2012/3/16,"Turbidity, Total",7.65,39.3,-120.1,2012
2012/3/17,"Turbidity, Total",96.0,33.8,-117.9,2012
2012/3/19,"Turbidity, Total",13.8,36.8,-119.5,2012
2012/3/20,"Turbidity, Total",16.06,42.1,-121.8,2012
2012/3/20,"Turbidity, Total",26.3,42.1,-121.9,2012
2012/3/20,"Turbidity, Total",6.4,42.1,-122.1,2012
2012/3/20,"Turbidity, Total",35.7,37.0,-121.9,2012
2012/3/20,"Turbidity, Total",46.6,37.2,-122.4,2012
2012/3/20,"Turbidity, Total",70.3,36.8,-121.8,2012
2012/3/20,"Turbidity, Total",27.1,36.9,-121.8,2012
2012/3/20,"Turbidity, Total",33.2,37.0,-122.0,2012
2012/3/20,"Turbidity, Total",150.9,36.8,-121.8,2012
2012/3/20,"Turbidity, Total",16.7,37.1,-122.3,2012
2012/3/20,"Turbidity, Total",578.0,36.7,-121.6,2012
2012/3/20,"Turbidity, Total",213.5,36.7,-121.7,2012
2012/3/20,"Turbidity, Total",68.9,36.9,-121.7,2012
2012/3/20,"Turbidity, Total",819.0,36.7,-121.6,2012
2012/3/20,"Turbidity, Total",27.3,36.8,-121.8,2012
2012/3/20,"Turbidity, Total",173.2,36.8,-121.8,2012
2012/3/20,"Turbidity, Total",378.1,36.7,-121.7,2012
2012/3/20,"Turbidity, Total",27.06,42.2,-121.8,2012
2012/3/20,"Turbidity, Total",12.1,37.0,-122.0,2012
2012/3/20,"Turbidity, Total",23.9,37.0,-122.2,2012
2012/3/20,"Turbidity, Total",8.2,36.8,-121.7,2012
2012/3/20,"Turbidity, Total",9.6,36.9,-121.7,2012
2012/3/20,"Turbidity, Total",0.95,36.4,-119.7,2012
2012/3/20,"Turbidity, Total",8.4,36.6,-119.5,2012
2012/3/21,"Turbidity, Total",107.0,37.3,-120.9,2012
2012/3/21,"Turbidity, Total",51.7,37.3,-120.9,2012
2012/3/21,"Turbidity, Total",69.0,37.3,-120.9,2012
2012/3/21,"Turbidity, Total",71.6,37.4,-121.0,2012
2012/3/21,"Turbidity, Total",54.7,37.3,-120.9,2012
2012/3/21,"Turbidity, Total",40.2,37.3,-120.9,2012
2012/3/21,"Turbidity, Total",34.6,37.2,-120.9,2012
2012/3/21,"Turbidity, Total",4.8,41.2,-123.7,2012
2012/3/21,"Turbidity, Total",3.7,41.9,-122.4,2012
2012/3/21,"Turbidity, Total",2.6,41.8,-123.2,2012
2012/3/21,"Turbidity, Total",20.0,41.5,-124.1,2012
2012/3/21,"Turbidity, Total",9.9,41.5,-124.0,2012
2012/3/21,"Turbidity, Total",0.69,41.4,-123.5,2012
2012/3/21,"Turbidity, Total",1.8,41.8,-123.0,2012
2012/3/21,"Turbidity, Total",15.4,42.0,-122.2,2012
2012/3/21,"Turbidity, Total",0.88,41.3,-123.5,2012
2012/3/21,"Turbidity, Total",8.5,41.2,-123.8,2012
2012/3/21,"Turbidity, Total",8.4,41.8,-122.6,2012
2012/3/21,"Turbidity, Total",1.4,35.3,-120.8,2012
2012/3/21,"Turbidity, Total",2.14,35.3,-120.8,2012
2012/3/21,"Turbidity, Total",1.15,35.3,-120.8,2012
2012/3/21,"Turbidity, Total",0.6,36.1,-121.6,2012
2012/3/21,"Turbidity, Total",2.3,36.5,-121.9,2012
2012/3/21,"Turbidity, Total",0.6,35.7,-121.3,2012
2012/3/21,"Turbidity, Total",2.5,36.3,-121.9,2012
2012/3/21,"Turbidity, Total",1.5,36.3,-121.8,2012
2012/3/21,"Turbidity, Total",21.0,41.2,-123.7,2012
2012/3/21,"Turbidity, Total",3.55,39.3,-120.1,2012
2012/3/21,"Turbidity, Total",5.15,39.3,-120.1,2012
2012/3/21,"Turbidity, Total",2.8,39.3,-120.1,2012
2012/3/21,"Turbidity, Total",4.75,39.3,-120.1,2012
2012/3/21,"Turbidity, Total",9.8,39.3,-120.1,2012
2012/3/21,"Turbidity, Total",2.25,39.3,-120.1,2012
2012/3/21,"Turbidity, Total",4.3,39.3,-120.1,2012
2012/3/21,"Turbidity, Total",2.05,39.3,-120.1,2012
2012/3/25,"Turbidity, Total",1.86,35.4,-120.8,2012
2012/3/26,"Turbidity, Total",18.2,34.4,-119.6,2012
2012/3/26,"Turbidity, Total",8.99,34.4,-119.9,2012
2012/3/26,"Turbidity, Total",66.2,35.0,-120.5,2012
2012/3/26,"Turbidity, Total",3.57,34.4,-119.5,2012
2012/3/26,"Turbidity, Total",7.22,34.4,-119.9,2012
2012/3/26,"Turbidity, Total",14.9,34.7,-120.6,2012
2012/3/26,"Turbidity, Total",2.64,34.6,-120.4,2012
2012/3/26,"Turbidity, Total",11.7,34.7,-120.5,2012
2012/3/26,"Turbidity, Total",0.76,35.3,-120.7,2012
2012/3/26,"Turbidity, Total",72.5,34.9,-120.6,2012
2012/3/26,"Turbidity, Total",1.49,35.4,-120.8,2012
2012/3/26,"Turbidity, Total",1.18,35.3,-120.7,2012
2012/3/27,"Turbidity, Total",12.7,35.4,-120.8,2012
2012/3/27,"Turbidity, Total",310.0,36.6,-121.5,2012
2012/3/27,"Turbidity, Total",5.88,35.1,-120.6,2012
2012/3/27,"Turbidity, Total",2.55,37.0,-121.5,2012
2012/3/27,"Turbidity, Total",79.7,34.9,-120.4,2012
2012/3/27,"Turbidity, Total",12.6,35.2,-120.7,2012
2012/3/27,"Turbidity, Total",28.2,35.0,-120.6,2012
2012/3/27,"Turbidity, Total",38.0,36.6,-121.5,2012
2012/3/27,"Turbidity, Total",267.0,34.9,-120.6,2012
2012/3/27,"Turbidity, Total",40.7,36.9,-121.4,2012
2012/3/27,"Turbidity, Total",1074.0,36.6,-121.6,2012
2012/3/27,"Turbidity, Total",5.85,35.3,-120.8,2012
2012/3/27,"Turbidity, Total",19.9,36.9,-121.8,2012
2012/3/27,"Turbidity, Total",79.9,37.0,-121.5,2012
2012/3/27,"Turbidity, Total",20.3,36.9,-121.8,2012
2012/3/27,"Turbidity, Total",76.7,36.5,-121.5,2012
2012/3/27,"Turbidity, Total",11.0,36.9,-121.7,2012
2012/3/27,"Turbidity, Total",7.27,35.1,-120.6,2012
2012/3/27,"Turbidity, Total",8.1,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",6.6,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",9.3,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",9.7,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",6.9,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",16.1,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",14.3,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",8.0,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",7.5,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",5.9,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",8.2,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",7.1,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",7.0,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",6.8,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",7.5,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",9.8,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",9.3,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",8.0,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",6.3,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",10.7,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",4.54,37.0,-121.5,2012
2012/3/27,"Turbidity, Total",1303.0,36.7,-121.6,2012
2012/3/27,"Turbidity, Total",0.6,34.4,-119.7,2012
2012/3/27,"Turbidity, Total",24.1,34.4,-119.8,2012
2012/3/27,"Turbidity, Total",0.2,34.5,-120.2,2012
2012/3/27,"Turbidity, Total",10.2,34.4,-119.5,2012
2012/3/27,"Turbidity, Total",4.4,34.5,-120.5,2012
2012/3/27,"Turbidity, Total",0.5,34.8,-120.5,2012
2012/3/27,"Turbidity, Total",992.0,35.0,-120.6,2012
2012/3/27,"Turbidity, Total",21.6,36.9,-121.6,2012
2012/3/27,"Turbidity, Total",63.0,36.7,-121.6,2012
2012/3/27,"Turbidity, Total",70.1,36.3,-121.2,2012
2012/3/27,"Turbidity, Total",19.3,36.9,-121.6,2012
2012/3/27,"Turbidity, Total",15.0,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",16.3,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",8.0,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",6.6,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",6.9,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",6.6,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",6.8,33.7,-117.3,2012
2012/3/27,"Turbidity, Total",8.0,34.4,-119.7,2012
2012/3/27,"Turbidity, Total",0.8,34.7,-120.6,2012
2012/3/28,"Turbidity, Total",9.0,36.7,-121.7,2012
2012/3/28,"Turbidity, Total",74.1,36.7,-121.7,2012
2012/3/28,"Turbidity, Total",5.1,36.8,-121.8,2012
2012/3/28,"Turbidity, Total",463.0,36.7,-121.7,2012
2012/3/28,"Turbidity, Total",146.0,36.7,-121.7,2012
2012/3/28,"Turbidity, Total",231.0,36.8,-121.8,2012
2012/3/28,"Turbidity, Total",49.8,37.3,-120.9,2012
2012/3/28,"Turbidity, Total",43.8,37.3,-120.9,2012
2012/3/28,"Turbidity, Total",27.5,37.4,-121.0,2012
2012/3/28,"Turbidity, Total",37.0,37.3,-120.9,2012
2012/3/28,"Turbidity, Total",223.0,35.0,-120.6,2012
2012/3/28,"Turbidity, Total",25.8,37.3,-120.9,2012
2012/3/28,"Turbidity, Total",34.5,37.3,-120.9,2012
2012/3/28,"Turbidity, Total",0.9,35.4,-120.8,2012
2012/3/28,"Turbidity, Total",229.9,35.0,-120.6,2012
2012/3/28,"Turbidity, Total",12.2,35.1,-120.6,2012
2012/3/28,"Turbidity, Total",3.1,35.2,-120.7,2012
2012/3/28,"Turbidity, Total",113.0,35.6,-121.1,2012
2012/3/28,"Turbidity, Total",79.1,35.6,-121.1,2012
2012/3/28,"Turbidity, Total",260.0,36.8,-121.7,2012
2012/3/28,"Turbidity, Total",178.0,36.8,-121.8,2012
2012/3/28,"Turbidity, Total",240.0,35.0,-120.6,2012
2012/3/28,"Turbidity, Total",12.0,36.6,-121.7,2012
2012/3/28,"Turbidity, Total",41.2,37.2,-120.9,2012
2012/3/28,"Turbidity, Total",4.2,35.1,-120.6,2012
2012/3/28,"Turbidity, Total",51.0,35.6,-119.6,2012
2012/3/28,"Turbidity, Total",3.59,35.4,-119.5,2012
2012/3/28,"Turbidity, Total",0.81,39.3,-120.1,2012
2012/3/29,"Turbidity, Total",1.25,35.3,-120.8,2012
2012/3/30,"Turbidity, Total",0.83,35.4,-120.7,2012
2012/3/30,"Turbidity, Total",0.63,35.3,-120.7,2012
2012/3/30,"Turbidity, Total",2.67,35.4,-120.8,2012
2012/4/1,"Turbidity, Total",10.55,34.4,-119.5,2012
2012/4/1,"Turbidity, Total",3.87,34.4,-119.5,2012
2012/4/1,"Turbidity, Total",6.2,34.4,-119.5,2012
2012/4/1,"Turbidity, Total",12.97,34.4,-119.6,2012
2012/4/1,"Turbidity, Total",0.79,34.4,-119.5,2012
2012/4/1,"Turbidity, Total",11.6,34.4,-119.5,2012
2012/4/2,"Turbidity, Total",18.0,38.7,-123.5,2012
2012/4/2,"Turbidity, Total",17.0,38.8,-123.5,2012
2012/4/2,"Turbidity, Total",15.0,38.8,-123.5,2012
2012/4/2,"Turbidity, Total",17.4,38.7,-123.4,2012
2012/4/2,"Turbidity, Total",15.7,38.7,-123.4,2012
2012/4/3,"Turbidity, Total",27.4,37.3,-120.9,2012
2012/4/3,"Turbidity, Total",35.0,37.3,-120.9,2012
2012/4/3,"Turbidity, Total",72.8,37.3,-120.9,2012
2012/4/3,"Turbidity, Total",41.4,37.2,-120.9,2012
2012/4/3,"Turbidity, Total",65.1,37.3,-120.9,2012
2012/4/3,"Turbidity, Total",34.2,39.2,-123.6,2012
2012/4/3,"Turbidity, Total",17.6,39.1,-123.7,2012
2012/4/3,"Turbidity, Total",21.5,35.7,-120.3,2012
2012/4/3,"Turbidity, Total",34.3,36.2,-121.1,2012
2012/4/3,"Turbidity, Total",0.5,35.6,-120.7,2012
2012/4/3,"Turbidity, Total",4.55,40.4,-120.7,2012
2012/4/3,"Turbidity, Total",27.1,40.4,-120.4,2012
2012/4/3,"Turbidity, Total",30.6,37.3,-120.9,2012
2012/4/3,"Turbidity, Total",41.1,37.4,-121.0,2012
2012/4/3,"Turbidity, Total",0.85,36.2,-121.5,2012
2012/4/3,"Turbidity, Total",13.4,38.9,-123.6,2012
2012/4/3,"Turbidity, Total",1.5,36.0,-120.9,2012
2012/4/3,"Turbidity, Total",2.31,40.4,-120.8,2012
2012/4/4,"Turbidity, Total",3.35,35.3,-120.8,2012
2012/4/4,"Turbidity, Total",1.55,35.3,-120.8,2012
2012/4/4,"Turbidity, Total",0.72,35.3,-120.8,2012
2012/4/4,"Turbidity, Total",108.7,36.6,-121.7,2012
2012/4/4,"Turbidity, Total",49.1,36.6,-121.5,2012
2012/4/4,"Turbidity, Total",565.0,36.6,-121.5,2012
2012/4/4,"Turbidity, Total",8.5,36.6,-121.7,2012
2012/4/4,"Turbidity, Total",4.51,34.2,-117.1,2012
2012/4/4,"Turbidity, Total",0.53,34.3,-117.1,2012
2012/4/4,"Turbidity, Total",7.1,36.7,-121.8,2012
2012/4/4,"Turbidity, Total",41.2,36.3,-121.2,2012
2012/4/4,"Turbidity, Total",0.32,34.3,-117.1,2012
2012/4/4,"Turbidity, Total",5.45,35.6,-119.2,2012
2012/4/5,"Turbidity, Total",2.09,34.5,-117.3,2012
2012/4/5,"Turbidity, Total",4.02,34.3,-117.2,2012
2012/4/5,"Turbidity, Total",5.12,38.4,-119.2,2012
2012/4/5,"Turbidity, Total",1.13,38.5,-119.4,2012
2012/4/5,"Turbidity, Total",1.42,34.3,-117.1,2012
2012/4/9,"Turbidity, Total",1.36,35.3,-120.7,2012
2012/4/9,"Turbidity, Total",1.04,38.7,-119.8,2012
2012/4/10,"Turbidity, Total",36.0,37.3,-120.9,2012
2012/4/10,"Turbidity, Total",19.1,37.3,-120.9,2012
2012/4/10,"Turbidity, Total",30.7,37.3,-120.9,2012
2012/4/10,"Turbidity, Total",48.4,37.2,-120.9,2012
